org_id	remap_id
Bruce Alexander	6583
Anthony Green	6584
Christopher Bowen	6585
Andrew Hawkins	6586
Dominic Shaun	6587
Adam Barker	6588
Pip Torrens	6589
Jason Watkins	6590
Eoin McCarthy	6591
Brendan Coyle	6592
David Ashton	6593
William Scott-Masson	6594
Laura Brattan	6595
Nadia Cameron	6596
Liza Ross	6597
Hugo Napier	6598
Rolf Saxon	6599
Vincent Wong	6600
Michelle Yeoh	6601
Gerard Butler	6602
Mel Gibson [Riggs]	6604
Danny Glover [Murtaugh]	6605
Barret Swatek	6606
Tom Atkins	6608
Jackie Swanson	6609
Damon Hines	6610
Lycia Naff	6611
Darlene Love	6612
Traci Wolfe	6613
Ebonie Smith	6614
Patsy Kensit	6616
Stephen Kahan	6617
Ken Tigar	6618
Dub Taylor	6620
Matt Clark	6621
Pat Buttram	6622
Hugh Gillin	6623
Jeffrey Weissman	6624
John Dall	6626
Farley Granger	6627
Cedric Hardwicke	6628
Constance Collier	6629
Joan Chandler	6630
Douglas Dick	6631
Woody Allen [Z]	6634
Sharon Stone [Bala]	6635
Sylvester Stallone [Weaver]	6636
Dick Van Dyke	6638
Henry Silva	6639
Eli Marienthal	6642
George Clooney [Special Forces Captain Archie Gates]	6645
Ice Cube [Staff Sergeant Chief Elgin]	6646
Said Taghmaoui	6647
Fadil Al-Badra	6648
Alia Shawkat	6649
Ally Walker	6652
Ron Perlman	6653
Tim Bagley	6654
Michael Hitchcock	6655
Mo Gaffney	6656
Don Ameche	6658
Frankie Acciario	6660
Brian McElroy	6661
Peggy Formley	6662
Stella Keitel	6663
Leonard Thomas	6664
Frankie Thorn	6665
Zoë Tamerlis	6666
Michael Douglas [Grady Tripp]	6668
Tobey Maguire [James Leer]	6669
Frances McDormand [Sara Gaskell]	6670
Jane Adams (II)	6671
Katie Holmes [Hannah Green]	6672
Richard Knox	6673
Jane Adams	6674
Michael Cavadias	6675
Richard Thomas	6676
Alan Tudyk	6677
Bill Velin	6678
Charis Michelsen	6679
Yusuf Gatewood	6680
June Hildreth	6681
Elisabeth Granli	6682
Richard Hidlebird	6683
 Screamer	6684
Bingo O'Malley	6685
Patricia Cray	6686
Marita Golden	6687
Victor Quinaz	6688
James Ellroy	6689
Lenora Nemetz	6690
Tracey D. Turner	6691
James Kisicki	6692
Rob McElhenney	6693
Anika Bobb	6694
Katherine Sweeney	6695
James Garner	6697
Paul L. Smith	6698
Dennis Fimple	6699
Denver Pyle	6700
Clint Black	6701
Leo Gordon	6702
Jean De Baer	6703
Paul Brinegar	6704
Hal Ketchum	6705
Donal Gibson	6706
Bert Remsen	6707
Doug McClure	6708
Henry Darrow	6709
William Marshall	6710
John Carradine	6712
Lou Jacobi	6713
Tony Randall	6714
Lynn Redgrave	6715
Francis Capra	6717
Lillo Brancato	6718
Arthur Nascarella	6719
Dina Meyer	6721
Jerry Barone	6723
Philip Ober	6725
Josephine Hutchinson	6726
Adam Williams	6727
Edward Platt	6728
Robert Ellenstein	6729
Eva Marie Saint	6730
Jessie Royce Landis	6731
Leo G. Carroll	6732
John Williams	6734
Charles Vanel	6735
Wee Willie Davis	6736
Georgette Anys	6737
John Williams (II)	6738
Danny DeVito [Chief Rash]	6741
Bette Midler [the late Mona Darly]	6742
Neve Campbell [bride-to-be Ellen Rash]	6743
Jamie Lee Curtis [Rona Mace]	6744
Casey Affleck [Bobby Calzone]	6745
Will Ferrell [Cubby]	6746
Raymond O'Connor	6747
Kathleen Wilhoite	6748
Marcus Thomas	6749
Paul Schulze	6750
Mike Epps	6753
Justin Pierce	6754
John Witherspoon	6755
Tamala Jones	6756
Jacob Vargas	6757
Lobo Sebastian	6758
Rolando Molina	6759
Lisa Rodriguez	6760
"Don ""D.C."" Curry"	6761
Kim Whitley	6762
Amy Hill	6763
Sticky Fingaz	6764
Nia Long	6766
Paula Jai Parker	6767
Angela Means	6768
Vickilyn Reynolds	6769
Demetrius Navarro	6770
Terri J. Vaughn	6771
John Kani	6773
Om Puri	6774
Bernard Hill	6775
Brian McCardie	6776
Henry Cele	6777
Miles Chapin	6779
Courtney Love	6780
Donna Hanover	6781
Tim Allen [Jason Nesmith]	6784
Sigourney Weaver [Gwen DeMarco]	6785
Tony Shalhoub [Fred Kwan]	6786
Daryl Mitchell [Tommy Webber]	6787
Enrico Colantoni [the alien Mathesar]	6788
Sam Rockwell [Guy Fleegman]	6789
Robin Sachs [The ruthless alien Sarris]	6790
Alan Rickman [Alexander Dane]	6791
Missi Pyle [The Thermians - Laliari]	6792
Jed Rees [Teb]	6793
Patrick Breen [Quellek]	6794
Matthew Perry	6796
Shelley Morrison	6797
Gordon Tootoosis	6799
Eric Johnson	6800
Garry Shandling	6803
Chloe Webb	6804
Mary Hart	6805
Thomas Jay Ryan	6808
James Urbaniak	6809
Maria Porter	6810
Miho Nikaido	6811
Liam Aiken	6812
Melanie Mayron	6814
Chuck Norris	6817
Louis Gossett	6818
Melody Anderson	6819
Jean-Claude Van Damme	6821
Ron Silver	6822
Gloria Reuben	6823
Andy Comeau	6826
Todd Louiso	6827
George Hamilton	6828
Anthony Mangano	6829
Ernestine Mercer	6830
Kirk Cameron	6831
Frank Roman	6832
Howard George	6833
Tom Platz	6834
Endre Hules	6835
Calvin Levels	6836
John Zurlo	6837
Roger Cobra	6838
Jeff Sanders	6839
Ric Sarabia	6840
Tony Montero	6841
Michael Groh	6842
Matthew Fonda	6843
Marcus Gilbert	6845
Richard Grove	6846
Alan Rachins	6848
Gina Ravera	6849
Antonio Banderas [Ahmed Ibn Fahdlan]	6851
Eddie Mills	6854
Ethan Randall	6855
Kate Hudson	6858
David Chapelle	6859
Nicole Parker	6860
Catherine Kellner	6861
Lucinda Jenny	6864
Lee Holmes	6865
Aunjanue Ellis	6866
Rene Rivera	6867
Isidra Vega	6868
Liv Tyler	6871
Maxwell Caulfield	6872
Johnny Whitworth	6873
Robin Tunney	6874
Hayley Mills	6877
Maurice Chevalier	6878
George Sanders	6879
Wilfrid Hyde-White	6880
Matt Craven	6882
Rocky Carroll	6883
Jaime P. Gomez	6884
Rick Schroder	6885
James Lesure	6886
Susan Kellerman	6888
Dick Cavett	6889
Annie McEnroe	6890
Maurice Page	6891
Hugo Stanger	6892
Rachel Mittelman	6893
J.J. Saunders	6894
Mark Ettlinger	6895
Douglas Turner	6896
Simmy Bow	6897
Gary Jochimsen	6898
Bob Pettersen	6899
Duane Davis	6900
Ian Michael Smith	6903
David Straithairn	6904
Dana Ivey	6905
Jan Hooks	6906
Clive Rosengren	6908
Danny Dayton	6909
Biff Yeager	6910
Joseph R. Gannascoli	6911
Conrad Brooks	6912
Gretchen Becker	6913
Michael Nouri	6915
Lilia Skala	6916
Sunny Johnson	6917
Jim Carrey [Andy Kaufman]	6919
Danny DeVito [George Shapiro]	6920
Courtney Love [Lynne Marguilies]	6921
Peter Bonerz	6922
Leslie Lyles	6923
Tony Clifton	6924
Tom Dreesen	6925
Barbara Babcock	6927
Joanna Lumley	6929
Paul Terry	6930
Lau Ching-Wan	6933
Adrian Paul [Duncan MacLeod]	6937
Bruce Payne [Jacob Kell]	6938
Donnie Yen	6939
 Edge	6940
Lisa Barbuscia	6941
Ian Paul Cassidy	6942
Jim Byrnes	6943
Adam Copeland	6944
Sandahl Bergman	6946
Ben Davidson	6947
Sven-Ole Thorsen	6948
Cassandra Gaviola	6949
Gerry Lopez	6950
William Smith	6951
Michael Baldwin	6954
Angus Scrimm	6955
Bill Thornbury	6956
Reggie Bannister	6957
Bruce Altman	6959
Tom Hulce [Wolfgang Amadeus Mozart]	6964
Elizabeth Berridge	6965
Karl-Heinz Teuber	6966
Roy Dotrice	6967
Barbara Bryne	6968
Jonathan Moore	6969
Roderick Cook	6970
Sarah Berry	6972
Dan Hicks	6973
Kassie Wesley	6974
Richard Domeier	6975
Roxanne Hart	6977
Clancy Brown	6978
Billy Hartman	6979
Edward Wiley	6980
Celia Imrie	6981
Lee Remick	6983
Billie Whitelaw	6984
Harvey Stevens	6985
Patrick Troughton	6986
Martin Benson	6987
Holly Palance	6988
John Stride	6989
Robert McLeod	6990
Sheila Raynor	6991
Tommy Duggan	6992
Robert Rietty	6993
Roy Boyd	6994
Nancy Manningham	6995
Joseph Mascolo	6998
Ann Dusenberry	6999
Mark Gruner	7000
Susan French	7001
Gary Springer	7002
Donna Wilkes	7003
Gary Dubin	7004
John Dukakis	7005
G. Thomas Dunlop	7006
David Elliott	7007
Marc Gilpin	7008
Ben Marley	7009
Martha Swatek	7010
Billy Van Zandt	7011
Gigi Vorgan	7012
Jerry Baxter	7013
Jean Ann Coulter	7014
Bess Armstrong	7017
Simon MacCorkindale	7018
P.H. Moriarty	7019
Dan Blasko	7020
Liz Morris	7021
Lisa Maurer	7022
Harry Grant	7023
Andy Hansen	7024
P.T. Horn	7025
John Edson	7026
Kaye Stevens	7027
Archie Valliere	7028
Alonzo Ward	7029
Cathy Cervenka	7030
Steve Mellor	7031
Marion Ross	7034
Mackenzie Astin	7035
Donald Moffat	7036
Fred Berry	7037
David Stifel	7041
Frank Kanig	7042
Mel Winkler	7043
Ann Cullimore Decker	7044
Christopher Gorham	7045
Jayceen Craven	7046
Jan Hanks	7047
Mary-Christina Schaub	7048
Toni Lynn Byrd	7049
Duane Stephens	7050
Robert Kellog	7051
Chuck Gowdy	7052
Kitty Brunson	7053
Crystal Martinez	7054
Kelsey Grammer	7058
Gabriel Casseus	7060
Michael Pagan	7061
Robert Joy	7062
Jason George	7063
Toby Huss	7066
Joanna Going	7067
Celeste Holm	7068
Lou Rawls	7069
Gregory Millar	7072
Alan Scarfe	7073
Henry Brown	7074
Christopher Daniel Barnes	7076
Jodi Benson	7077
Pat Carroll	7078
Kelly LeBrock	7080
Ilan Mitchell-Smith	7081
Suzanne Snyder	7082
Robert Rusler	7083
Bob Dishy	7086
Geraldine Pailhas	7087
Corky Cam	7088
Jo Champa	7089
Julia Nickson	7092
Johanna Ter Steege	7095
Marco Hofschneider	7096
Anthony Hopkins [Ethan Powell]	7098
Donald Sutherland [Ben Hillard]	7099
Maura Tierney [Ethan Powell's daughter Lyn]	7100
John Aylward	7101
Marc Macaulay	7102
John Travolta [Paul Brenner]	7104
Tobey Maguire [Homer Wells]	7108
Charlize Theron [Candy Kendall]	7109
Michael Caine [Dr. Wilbur Larch]	7110
Erykah Badu	7111
Kieran Culkin	7112
Kate Nelligan	7113
 Heavy D	7114
Skye McCole Bartusiak	7115
Moira Kelly	7117
Dwier Brown	7118
Patricia Kalember	7120
Eriq La Salle	7121
Brian Tarantina	7122
Rutger Hauer	7124
Rosie Perez	7126
Bryan Brown	7129
Julie Carmen	7131
Ross Malinger	7134
Lou Diamond Phillips	7136
Michael Moriarty	7137
Seth Gilliam	7138
Ann Reinking	7141
Leland Palmer	7142
Cliff Gorman	7143
Ben Vereen	7144
Paul Mercurio	7146
Tara Morice	7147
Bill Hunter	7148
Pat Thomson	7149
Gia Carides	7150
Peter Whitford	7151
Barry Otto	7152
Ramon Tikaram	7155
Indira Varma	7156
Gillian Anderson	7159
William B. Davis	7160
Cate Blanchett	7163
Tamara Beckwith	7164
Pierce Brosnan [Crown]	7166
Rene Russo [Catherine Banning]	7167
Denis Leary [NYPD Detective Michael McCann]	7168
Esther Canadas	7169
Richard Libertini	7171
Brooke Shields	7174
Christopher Atkins	7175
Frances O'Connor	7178
Harold Pinter	7179
Lindsay Duncan	7180
Sheila Gish	7181
James Purefoy	7182
Justine Waddell	7183
Victoria Hamilton	7184
Amelia Warner	7185
Billy Crudup [Fielding Pierce]	7187
Jennifer Connelly [Sarah Williams]	7188
Janet McTeer [Caroline Pierce]	7189
Molly Parker	7190
Sandra Oh	7191
Lawrence Dane	7192
Tony Calabretta	7193
Ivonne Coll	7194
Leah Pinsent	7195
Keanu Reeves [the killer]	7198
James Spader [retired FBI agent Joel Campbell]	7199
Marisa Tomei [Polly]	7200
Robert Cicchini	7201
Chris Ellis [Hollis]	7202
Ernie Hudson [Ibby]	7203
Jenny McShane	7204
Mae Whitman	7206
Jeremy Brett	7209
Geraldine James	7210
Aisling Corcoran	7211
Alison Elliott	7214
Kieran Mulroney	7215
Jodie Foster [Anna Leonowens]	7218
Chow Yun-Fat [King Mongkut]	7219
Bai Ling [Tuptim]	7220
Tom Felton [Louis]	7221
Keith Chin	7222
Syed Alwi	7223
Deanna Yusoff	7224
Melissa Campbell [Princess Fa-Ying]	7225
David O'Hara	7228
Maria Doyle Kennedy	7229
Olivia Caffrey	7230
Jimmy Keogh	7231
Steven Seagal	7234
Ryan Cutrona	7235
Johnny Strong	7236
Grace Rhodes	7240
Brandon Kleyla	7241
Naomi Watts	7242
Samaria Graham	7243
Teresa Wright	7245
Margot Kidder	7248
Don Stroud	7249
Amy Wright	7250
Vanessa Williams	7252
Alix Koromzay	7255
Lauren Graham	7256
John Corbett	7258
Linda Timmerman	7259
Lou Myers	7260
Jillian Barberie	7261
Erik King	7264
Efrain Figueroa	7265
Janel Maloney	7266
Peter Weireter	7267
Keith Diamond	7268
Steven Schub	7269
Neal Matarazzo	7270
Dennis Cockrum	7271
Charles Noland	7272
Randy Thompson	7273
Michael Shamus Wiles	7274
Darren Pearce	7275
Eric Tignini	7276
Billy Kane	7277
Christine Ashe	7278
Donna M. Duffy	7279
Troy Robinson	7280
Robert Baier	7281
David Flick	7282
Josh Kemble	7283
Howard Meehan	7284
Cliff Fleming	7285
Dirk Vahle	7286
Craig Hosking	7287
Jack Gill	7288
Scott Waugh	7289
Danny Rogers	7290
John Meier	7291
Norm Howell	7292
John Rottger	7293
Donna Keegan	7294
Justina Vail	7297
Alex McArthur	7298
Roma Maffia	7299
Tricia Vessey	7300
Rick Otto	7303
Rachel Shane	7304
Valerie Chow	7305
Adam Nelson	7306
John Scott Clough	7307
Michael DeLorenzo	7308
William Hahn	7309
Robert Himber	7310
Bo Hopkins	7311
Paul Schmidt	7312
Rob Knepper	7313
Edmund Wilson	7314
Luke Eberl	7315
Rich Beall	7316
Judith Drake	7317
Yvette Nipar	7318
 Ruger	7319
Robert Knepper	7320
Neil Patrick Harris	7322
Patrick Muldoon	7323
Rue McClanahan	7324
Eric Bruskotter	7325
Matt Levin	7326
Blake Lindsley	7327
Brenda Strong	7328
Lenore Kasdorf	7329
Tami-Adrian George	7330
Steven Ford	7331
Ungela Brockman	7332
Curnal Achilles Aulisio	7333
Greg Travis	7334
Bruce Gray	7335
Denise Y. Dowse	7336
John Cunningham	7337
Julianna McCarthy	7338
Robert David Hall	7339
Brad Kane	7340
Timothy Omundson	7341
Patrick Bishop	7342
Hunter Bodine	7343
Travis Lowen	7344
Patrick Wolff	7345
Michael Stockey	7346
Tyrone Tann	7347
Matt Entriken	7348
Ronald L. Botchan	7349
Walter Adrian	7350
Stephanie Erb	7351
Alexi Lakatos	7352
Nathaniel Marshall	7353
Austin Sanderford	7354
Rhiannon Vigil	7355
Mylin Brooks	7356
Armand Darrius	7357
Kai Lennox	7358
Anthony Ruivivar	7359
Parry Shen	7360
Dominique Pinon	7363
Kim Flowers	7364
J.E. Freeman	7365
Raymond Cruz	7366
Carolyn Campbell	7367
Marlene Bush	7368
Rodney Mitchell	7369
Robert Faltisco	7370
David Rowe	7371
Garrett House	7372
Rod Damer	7373
Mark Mansfield	7374
Daniel Raymont	7375
Chip Nuzzo	7376
Steven Gilborn	7377
Robert Bastens	7378
Alex Lorre	7379
Ron Ramessar	7380
Wendy Lyon	7383
Justin Louis	7384
Lisa Schrage	7385
Justin Whalin	7388
Perrey Reeves	7389
Jeremy Sylvers	7390
Peter Haskell	7391
Dakin Matthews	7392
Travis Fine	7393
Dean Jacobson	7394
Matthew Walker	7395
Andrew Robinson	7396
Heather O'Rourke	7399
Zach Galligan	7402
Hoyt Axton	7403
Frances Lee McCain	7404
Polly Holliday	7405
Keye Luke	7406
Chuck Jones	7407
James Marsden	7410
Tobias Mehler	7411
Jay Brazeau	7412
Stephen Holmes	7413
David Paetkau	7414
AJ Buckley	7415
Peter Horton	7420
John Franklin	7421
William Katt	7424
Kay Lenz	7425
Allyce Beasley	7426
Noriyuki Morita	7428
Martin Kove	7429
Tamlyn Tomita	7430
Sean Kanan	7432
Robyn Lively	7433
Jonathan Avildsen	7434
Randee Heller	7435
Pat Johnson	7436
Annette Bening [Claire Cooper]	7438
Stephen Rea [Dr. Silverman]	7439
Aidan Quinn [Paul Cooper]	7440
Devon Borisoff	7441
Daphne Zuniga	7444
Frank C. Turner	7445
Harley Cross	7446
Sarah Trigger	7449
Lisa Kudrow	7451
Leo Rossi	7452
Rebecca Schull	7453
Kyle Sabihy	7454
Molly Shannon	7455
Dave Corey	7456
Chow Yun-Fat [Nick Chen]	7458
Mark Wahlberg [Danny Wallace]	7459
Andrew Pang	7460
Devon Sawa [Anton]	7463
Seth Green [Mick]	7464
Elden Henson	7465
Jessica Alba [Molly]	7466
Katie Wright	7467
Jackie Cooper	7470
Annette O'Toole	7471
Betty White	7473
David Lewis	7474
Hudson Leick	7478
Skeet Ulric	7479
Lonnie Smith	7480
Ving Rhames [Marcus]	7482
Marc Anthony	7483
Cynthia Roman	7484
Larry Fessenden	7485
Afemo Omilami	7486
Adrienne Barbeau	7489
Fritz Weaver	7490
Gaylen Ross	7491
Cooper Huckabee	7493
Largo Woodruff	7494
Sylvia Miles	7495
Lori Petty	7498
 Ice-T	7499
Iggy Pop	7500
Lindsey Haun	7502
Kelly Lynch	7504
Michael Buffer	7505
Lena Headey	7507
Ed Gale	7508
Paul Le Mat	7511
Jimmie F. Scaggs	7512
Irene Miracle	7513
Robin Frates	7514
Barbara Crampton	7515
George Peck	7519
Emily Harrison	7520
Josh Green	7521
Michael Guerin	7522
Robert Donavan	7523
Michael Sollenberger	7524
Marc Newburger	7525
Jason-Shane Scott	7526
Jason Dean Booher	7527
William Knight	7528
Pat Thomas	7529
Bruce Spence	7533
Helen Buday	7534
Rod Zuanic	7535
Freddie Jones	7538
Mick Jagger	7541
Ryan Phillippe [Longtime partners Parker]	7544
Benicio Del Toro [Longbaugh]	7545
James Caan [Sarno]	7546
Juliette Lewis [Robin]	7547
Kristin Lehman	7548
Dylan McDermott	7550
Jill Hennessy	7553
Remy Ryan	7554
Eva LaRue	7555
Kadeem Hardison	7559
Zakes Mokae	7560
Joanna Cassidy	7561
Simbi Khali	7562
John Mills	7564
Peter Capaldi	7565
June Brown	7566
Peter Egan	7567
Pamela Reed	7568
Larry Drake	7569
Richard Gant	7570
Danny Goldring	7571
Tom McGowan	7572
Peter James	7573
Clive Corner	7574
Rob Brownstein	7575
Julia Pearlstein	7576
Alison Goldie	7577
Scott Charles	7578
Ronnie Yeskel	7579
Priscilla Shanks	7580
Jimmy Osmond	7581
Betty Hutton	7584
Dorothy Lamour	7585
Cornel Wilde	7586
Lyle Bettger	7587
Henry Wilcoxon	7588
John Kellogg	7589
Emmett Kelly	7590
Brad Johnson (II)	7591
Robin Williams [Robot Andrew]	7593
Embeth Davidtz [the adult Little Miss]	7594
Sam Neill [Sir]	7595
Wendy Crewson [Ma'am]	7596
Hallie Kate Eisenberg [Little Miss]	7597
Kiersten Warren	7598
Katherine Helmond	7600
Ian Richardson	7601
Barbara Hicks	7602
Rob Reiner [filmmaker Marty DiBergi]	7604
Michael McKean [co-lead guitarist David St. Hubbins]	7605
Christopher Guest [co-lead guitarist Nigel Tufnel]	7606
Harry Shearer [bass player Derek Smalls]	7607
Tony Hendra	7608
Fran Drescher	7609
Ed Begley	7610
Paul Schaffer	7611
June Chadwick [Jeanine Pettibone]	7612
David Kaff [keyboardist Viv Savage]	7613
R.J. Parnell [drummer Mick Shrimpton]	7614
Joyce Hyser	7615
Van Heflin	7618
Dean Martin	7619
Jean Seberg	7620
Barry Nelson	7621
Dana Wynter	7622
Lloyd Nolan	7623
Barbara Hale	7624
Gary Collins	7625
Errol Flynn	7628
Richard Greene	7629
Bernadette O'Farrell	7630
Basil Rathbone	7631
Robert Morley	7633
Theodore Bikel	7634
Richard Marner	7635
Joseph Bottoms	7638
Yvette Mimieux	7639
Tom McLoughlin	7640
Elizabeth Taylor	7642
George Segal	7643
Sandy Dennis	7644
Gloria Swanson	7647
Helen Reddy	7648
Efrem Zimbalist	7649
Brenda Vaccaro	7651
Robert Hooks	7652
Monte Markham	7653
James Booth	7654
Ava Gardner	7657
Geneviève Bujold	7658
Lorne Greene	7659
Richard Roundtree	7660
Marjoe Gortner	7661
Barry Sullivan	7662
Victoria Principal	7663
Gabriel Dell	7664
Ethan Hawke [Ishmael Chambers]	7669
Youki Kudoh [Hatsue Miyamoto]	7670
Eric Thal	7671
Anthony Harrison	7672
Rick Yune [Kazuo Miyamoto]	7673
Austin Stoker	7675
Darwin Joston	7676
Laurie Zimmer	7677
Martin West	7678
Kim Richards	7679
Henry Brandon	7680
Julianne Phillips	7683
Cleavon Little	7684
Carol Lynley	7687
Shelley Winters	7688
Jack Albertson	7689
Stella Stevens	7690
Pamela Sue Martin	7691
Eric Shea	7692
Ben Stiller [Jake Schram]	7694
Edward Norton [Brian Finn]	7695
Jenna Elfman [Anna Reilly]	7696
Rena Sofer	7697
Ken Leung	7698
Kryss Anderson	7699
Catherine Lloyd Burns	7700
Lisa Edelstein	7701
David Tomlinson	7703
Hermione Baddeley	7704
Karen Dotrice	7705
Matthew Garber	7706
Reta Shaw	7707
Elsa Lanchester	7708
Arthur Treacher	7709
Reginald Owen	7710
Ed Wynn	7711
Cyril Delevanti	7712
Lester Matthews	7713
Clive L. Halliday	7714
Donald Barclay	7715
Marjorie Bennett	7716
Alma Lawton	7717
Marjorie Eaton	7718
Doris Lloyd	7719
Major Sam Harris	7720
James Logan	7721
Drew Barrymore [Sally]	7723
Luke Wilson [Dorian]	7724
Catherine O'Hara [Mrs. Lever]	7725
Jake Busey [Angus]	7726
Shelley Duvall [Mrs. Jackson]	7727
Lanny Flaherty	7728
Daryl Mitchell [Roy]	7729
Blue Deckert	7730
Rachael Leigh Cook	7732
Dule Hill	7733
Milo Ventimiglia	7734
 Lil' Kim	7735
Trini Alvarado	7738
Mary Wickes	7739
Hatty Jones	7740
Bruce Boxleitner	7747
Barnard Hughes	7748
Tom Everett Scott	7751
Mark-Paul Gosselaar	7752
Poppy Montgomery	7753
Randy Pearlstein	7754
Corey Page	7755
Linda Cardellini	7756
Brian Howe	7757
Bruce Willis [Jimmy Tudeski]	7759
"Matthew Perry [""Oz"" Oseransky]"	7760
Rosanna Arquette [Sophie]	7761
Michael Clarke Duncan [Frankie Figs]	7762
Natasha Henstridge [Cynthia]	7763
Amanda Peet [Jill]	7764
Kevin Pollak [Janni Gogolak]	7765
"Denzel Washington [Anthony ""Hub"" Hubbard]"	7767
Annette Bening [Elise Kraft]	7768
Bruce Willis [General William Devereaux]	7769
Tony Shalhoub [Frank Haddad]	7770
Sami Bouajila	7771
Liana Pai	7772
Chip Zien	7773
Arianna Huffington	7774
Angelina Jolie [Amelia Donaghy]	7776
Queen Latifah	7777
Mike McGlone	7778
Zena Grey	7779
Bobby Cannavale	7780
Angelina Jolie [Lisa]	7783
Angela Bettis [Janet]	7784
Valerie Mahaffey	7786
Kevin McDonald	7787
Amy Steel	7789
John Furey	7790
Leif Garrett	7794
David Bowie	7796
Edward James Olmos	7798
Joseph Turkel	7799
Kevin Thompson	7800
Kao Thompson	7801
Audrey Hepburn	7803
